Date,USD/CAD Close,USD/CAD High,USD/CAD Low
2014-05-22,1.0894,1.0931,1.0881
2014-05-23,1.087,1.0909,1.0859
2014-05-26,1.0853,1.0873,1.0848
2014-05-27,1.0859,1.0875,1.0829
2014-05-28,1.0875,1.0886,1.0837
2014-05-29,1.0839,1.0878,1.0822
2014-05-30,1.0842,1.0868,1.0817
2014-06-02,1.0899,1.0912,1.0834
2014-06-03,1.0908,1.0922,1.0885
2014-06-04,1.0934,1.0955,1.0903
2014-06-05,1.0928,1.096,1.0912
2014-06-06,1.0927,1.0948,1.0902
2014-06-09,1.0907,1.0941,1.0896
2014-06-10,1.0905,1.0921,1.0885
2014-06-11,1.0868,1.0905,1.0857
2014-06-12,1.0853,1.087,1.0837
2014-06-13,1.0856,1.0871,1.0843
2014-06-16,1.0839,1.0882,1.0831
2014-06-17,1.0864,1.0875,1.0839
2014-06-18,1.0846,1.0898,1.0841
2014-06-19,1.0823,1.084,1.0804
2014-06-20,1.075,1.0826,1.0746
2014-06-23,1.0725,1.0762,1.0713
2014-06-24,1.0744,1.0745,1.071
2014-06-25,1.0721,1.0752,1.0713
2014-06-26,1.0691,1.0725,1.0679
2014-06-27,1.0664,1.0696,1.0656
2014-06-30,1.0667,1.0697,1.0644
2014-07-01,1.0634,1.0678,1.0626
2014-07-02,1.0668,1.0671,1.0621
2014-07-03,1.0624,1.068,1.0616
2014-07-04,1.0636,1.0646,1.0624
2014-07-07,1.0679,1.0683,1.0625
2014-07-08,1.0681,1.0694,1.0657
2014-07-09,1.0654,1.0684,1.0637
2014-07-10,1.0646,1.0676,1.064
2014-07-11,1.0734,1.0737,1.0624
2014-07-14,1.0714,1.0747,1.0704
2014-07-15,1.0762,1.0769,1.0705
2014-07-16,1.0748,1.0794,1.0724
2014-07-17,1.0751,1.0761,1.0725
2014-07-18,1.0737,1.0766,1.0709
2014-07-21,1.0733,1.0752,1.0726
2014-07-22,1.0735,1.076,1.0729
2014-07-23,1.0727,1.0746,1.0711
2014-07-24,1.0746,1.0752,1.0715
2014-07-25,1.0815,1.0821,1.0735
2014-07-28,1.0802,1.082,1.0797
2014-07-29,1.0853,1.0866,1.0797
2014-07-30,1.0897,1.0917,1.0848
2014-07-31,1.09,1.0929,1.0877
2014-08-01,1.0925,1.0944,1.0885
2014-08-04,1.0906,1.0934,1.0906
2014-08-05,1.096,1.0977,1.0905
2014-08-06,1.0916,1.0986,1.0914
2014-08-07,1.0922,1.0938,1.0903
2014-08-08,1.0971,1.0984,1.0909
2014-08-11,1.0927,1.0977,1.0919
2014-08-12,1.0922,1.0953,1.0914
2014-08-13,1.0924,1.094,1.0904
2014-08-14,1.0906,1.0921,1.0885
2014-08-15,1.0892,1.0919,1.086
2014-08-18,1.0887,1.0899,1.0875
2014-08-19,1.0942,1.0949,1.0885
2014-08-20,1.0968,1.0973,1.0932
2014-08-21,1.0945,1.0986,1.094
2014-08-22,1.0944,1.098,1.0928
2014-08-25,1.0982,1.0983,1.0943
2014-08-26,1.095,1.0998,1.0941
2014-08-27,1.0846,1.0956,1.0828
2014-08-28,1.0848,1.0869,1.0835
2014-08-29,1.0871,1.0875,1.081
2014-09-01,1.0865,1.0878,1.0856
2014-09-02,1.0929,1.0935,1.0867
2014-09-03,1.0886,1.0943,1.087
2014-09-04,1.0873,1.0909,1.0821
2014-09-05,1.0882,1.0903,1.0841
2014-09-08,1.0971,1.0983,1.088
2014-09-09,1.0983,1.1032,1.0967
2014-09-10,1.0943,1.1014,1.0934
2014-09-11,1.1049,1.1059,1.0938
2014-09-12,1.1089,1.1098,1.1029
2014-09-15,1.105,1.1099,1.1036
2014-09-16,1.0972,1.1072,1.097
2014-09-17,1.0999,1.1002,1.0927
2014-09-18,1.0947,1.1024,1.0929
2014-09-19,1.0949,1.098,1.0887
2014-09-22,1.1034,1.1037,1.0927
2014-09-23,1.1068,1.1083,1.0984
2014-09-24,1.106,1.1122,1.1054
2014-09-25,1.1096,1.1127,1.1059
2014-09-26,1.1157,1.1169,1.1091
2014-09-29,1.1149,1.1178,1.1131
2014-09-30,1.1207,1.1219,1.1133
2014-10-01,1.1169,1.1223,1.1163
2014-10-02,1.1157,1.1178,1.1072
2014-10-03,1.1257,1.127,1.1156
2014-10-06,1.1129,1.1265,1.1112
2014-10-07,1.1165,1.1196,1.1132
2014-10-08,1.1113,1.121,1.1099
2014-10-09,1.1163,1.1175,1.1079
2014-10-10,1.1211,1.1222,1.1161
2014-10-13,1.1197,1.122,1.1176
2014-10-14,1.1303,1.1313,1.1188
2014-10-15,1.1265,1.1386,1.1227
2014-10-16,1.1253,1.1361,1.1227
2014-10-17,1.1275,1.1277,1.1209
2014-10-20,1.128,1.1293,1.1251
2014-10-21,1.1226,1.1296,1.1204
2014-10-22,1.1241,1.1293,1.1185
2014-10-23,1.123,1.1264,1.1207
2014-10-24,1.1231,1.1242,1.1194
2014-10-27,1.1238,1.1255,1.1213
2014-10-28,1.1172,1.1253,1.1166
2014-10-29,1.12,1.1225,1.112
2014-10-30,1.1183,1.1223,1.1163
2014-10-31,1.1272,1.1332,1.1183
2014-11-03,1.1361,1.1377,1.1264
2014-11-04,1.1399,1.1427,1.1338
2014-11-05,1.1395,1.1467,1.1371
2014-11-06,1.1423,1.1444,1.138
2014-11-07,1.1331,1.1448,1.1313
2014-11-10,1.1375,1.1385,1.13
2014-11-11,1.1326,1.1402,1.1318
2014-11-12,1.131,1.1359,1.128
2014-11-13,1.1368,1.1374,1.1299
2014-11-14,1.1278,1.1393,1.1265
2014-11-17,1.1301,1.1328,1.1269
2014-11-18,1.1301,1.1324,1.1259
2014-11-19,1.1349,1.1359,1.1295
2014-11-20,1.1305,1.1369,1.1292
2014-11-21,1.1238,1.1326,1.1192
2014-11-24,1.1294,1.1312,1.1225
2014-11-25,1.1259,1.1317,1.123
2014-11-26,1.1234,1.1297,1.1228
2014-11-27,1.1346,1.1355,1.1234
2014-11-28,1.143,1.1444,1.1329
2014-12-01,1.1325,1.1459,1.1314
2014-12-02,1.1405,1.1424,1.1316
2014-12-03,1.1365,1.1418,1.1345
2014-12-04,1.1382,1.1397,1.134
2014-12-05,1.1429,1.1476,1.1378
2014-12-08,1.1479,1.1486,1.1427
2014-12-09,1.1435,1.1501,1.1397
2014-12-10,1.1479,1.1502,1.1435
2014-12-11,1.1533,1.155,1.1446
2014-12-12,1.1571,1.1591,1.1516
2014-12-15,1.1651,1.1658,1.1549
2014-12-16,1.1635,1.1672,1.1607
2014-12-17,1.1642,1.1671,1.1561
2014-12-18,1.1592,1.1648,1.157
2014-12-19,1.1606,1.1634,1.1567
2014-12-22,1.1643,1.1646,1.1579
2014-12-23,1.1624,1.1667,1.1599
2014-12-24,1.163,1.1641,1.1591
2014-12-25,1.162,1.163,1.1612
2014-12-26,1.1624,1.163,1.1603
2014-12-29,1.1635,1.1648,1.1605
2014-12-30,1.1603,1.1651,1.1597
2014-12-31,1.1607,1.1628,1.1565
2015-01-01,1.1617,1.1623,1.1616
2015-01-02,1.1761,1.1763,1.16
2015-01-05,1.1748,1.1843,1.1744
2015-01-06,1.1821,1.1825,1.1731
2015-01-07,1.1823,1.1874,1.1811
2015-01-08,1.1839,1.1844,1.1794
2015-01-09,1.1862,1.189,1.1805
2015-01-12,1.1958,1.1964,1.1836
2015-01-13,1.1948,1.1993,1.1926
2015-01-14,1.1948,1.2018,1.1927
2015-01-15,1.197,1.1997,1.1803
2015-01-16,1.1965,1.2047,1.1953
2015-01-19,1.1949,1.1986,1.1937
2015-01-20,1.21,1.2112,1.1937
2015-01-21,1.2336,1.2394,1.2063
2015-01-22,1.2408,1.2411,1.2313
2015-01-23,1.2426,1.2458,1.236
2015-01-26,1.2461,1.2476,1.2406
2015-01-27,1.2397,1.25,1.238
2015-01-28,1.2515,1.2519,1.2387
2015-01-29,1.2614,1.2677,1.251
2015-01-30,1.2696,1.2799,1.2606
2015-02-02,1.2574,1.2773,1.2557
2015-02-03,1.2398,1.2644,1.2352
2015-02-04,1.2552,1.2592,1.239
2015-02-05,1.2427,1.2587,1.2394
2015-02-06,1.2525,1.2546,1.2376
2015-02-09,1.2463,1.2544,1.2427
2015-02-10,1.2579,1.2624,1.2449
2015-02-11,1.2649,1.2698,1.2572
2015-02-12,1.2482,1.2646,1.2439
2015-02-13,1.2463,1.2536,1.2423
2015-02-16,1.24671,1.24841,1.24213
2015-02-17,1.2382,1.2478,1.2362
2015-02-18,1.2423,1.24659,1.238
2015-02-19,1.2496,1.25543,1.24377
2015-02-20,1.25368,1.25645,1.242
2015-02-23,1.25763,1.26243,1.2524
2015-02-24,1.24836,1.26635,1.24791
2015-02-25,1.24354,1.24975,1.24011
2015-02-26,1.25242,1.25348,1.2385
2015-02-27,1.25013,1.25302,1.2448
2015-03-02,1.2539,1.2565,1.2477
2015-03-03,1.24823,1.25432,1.2432
2015-03-04,1.24117,1.25422,1.24074
2015-03-05,1.25067,1.25183,1.2407
2015-03-06,1.2613,1.2627,1.2456
2015-03-09,1.25901,1.26266,1.25737
2015-03-10,1.26831,1.2688,1.25981
2015-03-11,1.27551,1.27977,1.26648
2015-03-12,1.27144,1.27683,1.26177
2015-03-13,1.27827,1.28234,1.26822
2015-03-16,1.2781,1.2819,1.2735
2015-03-17,1.27789,1.27942,1.27493
2015-03-18,1.25286,1.28348,1.24492
2015-03-19,1.2738,1.2758,1.2508
2015-03-20,1.25776,1.27231,1.25454
2015-03-23,1.25002,1.26153,1.24968
2015-03-24,1.24962,1.25461,1.2428
2015-03-25,1.25168,1.25403,1.24738
2015-03-26,1.24705,1.25327,1.2409
2015-03-27,1.25981,1.26041,1.2468
2015-03-30,1.26934,1.27062,1.25962
2015-03-31,1.26592,1.2784,1.26525
2015-04-01,1.26232,1.27099,1.25766
2015-04-02,1.2567,1.26557,1.2557
2015-04-03,1.2444,1.2574,1.2429
2015-04-06,1.24966,1.25066,1.24378
2015-04-07,1.25012,1.25226,1.2454
2015-04-08,1.25448,1.25584,1.2388
2015-04-09,1.25951,1.26134,1.2506
2015-04-10,1.25859,1.2667,1.2571
2015-04-13,1.2586,1.26458,1.2559
2015-04-14,1.24907,1.26032,1.24449
2015-04-15,1.23093,1.25703,1.22816
2015-04-16,1.21722,1.23278,1.2143
2015-04-17,1.2226,1.22708,1.20892
2015-04-20,1.2223,1.2259,1.2177
2015-04-21,1.2282,1.2305,1.221
2015-04-22,1.2227,1.2287,1.2207
2015-04-23,1.2148,1.22688,1.21218
2015-04-24,1.21673,1.22688,1.2099
2015-04-27,1.20984,1.2195,1.2078
2015-04-28,1.20241,1.21169,1.20155
2015-04-29,1.20122,1.20733,1.19449
2015-04-30,1.2096,1.21323,1.19977
2015-05-01,1.2157,1.2205,1.207
2015-05-04,1.2092,1.2181,1.209
2015-05-05,1.207,1.21316,1.20029
2015-05-06,1.2041,1.20879,1.19406
2015-05-07,1.21291,1.21629,1.2032
2015-05-08,1.2089,1.21454,1.20464
2015-05-11,1.2097,1.21443,1.2065
2015-05-12,1.2002,1.2107,1.1979
2015-05-13,1.19708,1.20281,1.1929
2015-05-14,1.19973,1.20061,1.1918
2015-05-15,1.20223,1.20671,1.19805
2015-05-18,1.21643,1.21709,1.20067
2015-05-19,1.22268,1.22498,1.21299
2015-05-20,1.2191,1.2256,1.21699
2015-05-21,1.2207,1.22422,1.2169
2015-05-22,1.2301,1.23222,1.2173
2015-05-25,1.23087,1.23182,1.2276
2015-05-26,1.24221,1.24473,1.2304
2015-05-27,1.2456,1.2492,1.2394
2015-05-28,1.24301,1.25383,1.2422
2015-05-29,1.24449,1.25271,1.24116
2015-06-01,1.25319,1.2563,1.24392
2015-06-02,1.24058,1.25346,1.2368
2015-06-03,1.2453,1.25095,1.2382
2015-06-04,1.2491,1.2503,1.2434
2015-06-05,1.24386,1.25622,1.2436
2015-06-08,1.24,1.24723,1.23947
2015-06-09,1.2341,1.2442,1.2308
2015-06-10,1.22651,1.2352,1.22026
2015-06-11,1.22799,1.23542,1.22626
2015-06-12,1.23109,1.2347,1.2278
2015-06-15,1.2312,1.23604,1.22978
2015-06-16,1.23126,1.23463,1.23063
2015-06-17,1.2236,1.2353,1.2221
2015-06-18,1.22276,1.22502,1.2127
2015-06-19,1.2264,1.22952,1.2213
2015-06-22,1.23279,1.23286,1.2218
2015-06-23,1.23396,1.23824,1.2246
2015-06-24,1.2396,1.2423,1.2277
2015-06-25,1.23238,1.2399,1.23179
2015-06-26,1.23158,1.2397,1.2314
2015-06-29,1.23906,1.24122,1.2304
2015-06-30,1.2484,1.24998,1.2361
2015-07-01,1.2588,1.25973,1.24762
2015-07-02,1.2551,1.26331,1.25461
2015-07-03,1.25787,1.2602,1.2541
2015-07-06,1.26537,1.26634,1.2564
2015-07-07,1.2703,1.278,1.2647
2015-07-08,1.2735,1.27676,1.2687
2015-07-09,1.27117,1.2744,1.2665
2015-07-10,1.2679,1.27532,1.26635
2015-07-13,1.2731,1.279,1.2667
2015-07-14,1.27436,1.28047,1.2718
2015-07-15,1.2928,1.2958,1.27236
2015-07-16,1.29576,1.29673,1.29058
2015-07-17,1.2987,1.3007,1.2948
2015-07-20,1.2995,1.30238,1.2948
2015-07-21,1.29607,1.30126,1.29174
2015-07-22,1.30399,1.30525,1.29377
2015-07-23,1.3032,1.30474,1.29491
2015-07-24,1.3053,1.31026,1.3018
2015-07-27,1.30416,1.30544,1.29796
2015-07-28,1.2931,1.3043,1.2912
2015-07-29,1.2944,1.2967,1.28623
2015-07-30,1.30038,1.3044,1.29438
2015-07-31,1.3081,1.3096,1.2941
2015-08-03,1.3157,1.31757,1.30816
2015-08-04,1.3179,1.32014,1.31062
2015-08-05,1.31847,1.32131,1.31108
2015-08-06,1.3115,1.3197,1.31138
2015-08-07,1.3135,1.31837,1.30488
2015-08-10,1.30107,1.31822,1.29921
2015-08-11,1.31155,1.315,1.2996
2015-08-12,1.2981,1.31572,1.295
2015-08-13,1.30629,1.30904,1.296
2015-08-14,1.3092,1.30956,1.3017
2015-08-17,1.3088,1.3152,1.30606
2015-08-18,1.306,1.3126,1.3052
2015-08-19,1.30966,1.31771,1.3024
2015-08-20,1.3081,1.31758,1.306
2015-08-21,1.3169,1.31941,1.30606
2015-08-24,1.3256,1.32891,1.31333
2015-08-25,1.3318,1.33435,1.31447
2015-08-26,1.33364,1.3349,1.3251
2015-08-27,1.3233,1.33044,1.318
2015-08-28,1.3213,1.33003,1.31677
2015-08-31,1.3169,1.33268,1.3159
2015-09-01,1.3215,1.3233,1.31176
2015-09-02,1.3279,1.33241,1.31998
2015-09-03,1.31859,1.32894,1.31365
2015-09-04,1.3256,1.3289,1.31635
2015-09-07,1.32993,1.33092,1.32458
2015-09-08,1.3212,1.33086,1.31859
2015-09-09,1.3239,1.32668,1.3155
2015-09-10,1.323,1.3288,1.31767
2015-09-11,1.3255,1.33099,1.3215
2015-09-14,1.3259,1.328,1.32253
2015-09-15,1.32437,1.32721,1.3227
2015-09-16,1.3185,1.32529,1.3161
2015-09-17,1.31327,1.32051,1.30747
2015-09-18,1.32191,1.32295,1.3012
2015-09-21,1.32424,1.3265,1.3175
2015-09-22,1.3255,1.32977,1.3217
2015-09-23,1.3341,1.33573,1.3231
2015-09-24,1.3318,1.3416,1.3307
2015-09-25,1.33198,1.33542,1.3296
2015-09-28,1.33852,1.33903,1.3318
2015-09-29,1.34312,1.3457,1.3372
2015-09-30,1.3347,1.34302,1.33417
2015-10-01,1.32589,1.33291,1.3217
2015-10-02,1.3165,1.32573,1.31665
2015-10-05,1.30888,1.31751,1.30647
2015-10-06,1.3034,1.3134,1.30307
2015-10-07,1.3065,1.3071,1.2973
2015-10-08,1.3013,1.3074,1.2979
2015-10-09,1.2945,1.30122,1.2899
2015-10-12,1.3007,1.301,1.29019
2015-10-13,1.30187,1.30803,1.29566
2015-10-14,1.29234,1.3031,1.2912
2015-10-15,1.28456,1.29482,1.28326
2015-10-16,1.2911,1.29391,1.28528
2015-10-19,1.30206,1.3028,1.2902
2015-10-20,1.29793,1.3047,1.29358
2015-10-21,1.3127,1.31339,1.29691
2015-10-22,1.31067,1.31594,1.30844
2015-10-23,1.31882,1.3198,1.304
2015-10-26,1.31632,1.3184,1.31217
2015-10-27,1.3266,1.32702,1.31558
2015-10-28,1.3178,1.32794,1.30906
2015-10-29,1.31614,1.3238,1.31333
2015-10-30,1.3079,1.31929,1.3056
2015-11-02,1.31,1.31164,1.30654
2015-11-03,1.30532,1.31649,1.30384
2015-11-04,1.3154,1.31918,1.30456
2015-11-05,1.3159,1.3186,1.31414
2015-11-06,1.3291,1.3318,1.3158
2015-11-09,1.3277,1.331,1.3246
2015-11-10,1.3266,1.32977,1.32456
2015-11-11,1.3258,1.32837,1.32329
2015-11-12,1.32783,1.3341,1.32254
2015-11-13,1.33094,1.33494,1.32674
2015-11-16,1.33224,1.33706,1.32908
2015-11-17,1.3315,1.33437,1.3298
2015-11-18,1.33219,1.33691,1.32989
2015-11-19,1.32979,1.33134,1.32473
2015-11-20,1.3338,1.3348,1.32709
2015-11-23,1.33759,1.34359,1.3333
2015-11-24,1.33,1.33772,1.3285
2015-11-25,1.32926,1.33392,1.32809
2015-11-26,1.32885,1.33243,1.3285
2015-11-27,1.33694,1.3375,1.32919
2015-11-30,1.33582,1.3393,1.33126
2015-12-01,1.33709,1.33973,1.331
2015-12-02,1.33656,1.34075,1.33089
2015-12-03,1.33394,1.34,1.32939
2015-12-04,1.33759,1.34161,1.3318
2015-12-07,1.35139,1.3524,1.33666
2015-12-08,1.3587,1.36224,1.3498
2015-12-09,1.35928,1.36197,1.35174
2015-12-10,1.3622,1.36287,1.35328
2015-12-11,1.37413,1.37575,1.3625
2015-12-14,1.37389,1.37807,1.36775
2015-12-15,1.37409,1.37659,1.36736
2015-12-16,1.3786,1.38475,1.37286
2015-12-17,1.3947,1.39865,1.37794
2015-12-18,1.39383,1.40015,1.38549
2015-12-21,1.39636,1.39934,1.39137
2015-12-22,1.39413,1.39641,1.39167
2015-12-23,1.38578,1.39367,1.38363
2015-12-24,1.38358,1.38741,1.3819
2015-12-25,1.38275,1.3837,1.3809
2015-12-28,1.3894,1.39155,1.38176
2015-12-29,1.38234,1.394,1.38166
2015-12-30,1.38911,1.3927,1.38298
2015-12-31,1.3829,1.3903,1.3821
2016-01-01,1.3829,1.3903,1.3821
2016-01-04,1.3948,1.39831,1.3818
2016-01-05,1.3992,1.4019,1.38985
2016-01-06,1.40963,1.41085,1.39736
2016-01-07,1.4087,1.41694,1.4051
2016-01-08,1.4145,1.41638,1.40586
2016-01-11,1.42148,1.42453,1.40652
2016-01-12,1.4263,1.43148,1.41769
2016-01-13,1.4349,1.438,1.4188
2016-01-14,1.4352,1.43972,1.43347
2016-01-15,1.45217,1.45537,1.43434
2016-01-18,1.4515,1.4608,1.4487
2016-01-19,1.4554,1.45754,1.44324
2016-01-20,1.44801,1.469,1.4475
2016-01-21,1.429,1.454,1.4228
2016-01-22,1.4151,1.43,1.4115
2016-01-25,1.42681,1.42716,1.41274
2016-01-26,1.40798,1.43254,1.40452
2016-01-27,1.411,1.41562,1.40279
2016-01-28,1.40497,1.41226,1.39485
2016-01-29,1.4025,1.4109,1.39685
2016-02-01,1.39227,1.40619,1.39137
2016-02-02,1.40187,1.40818,1.39403
2016-02-03,1.37912,1.41025,1.37786
2016-02-04,1.37417,1.37967,1.36399
2016-02-05,1.3894,1.39005,1.37101
2016-02-08,1.3928,1.39781,1.38411
2016-02-09,1.3877,1.39599,1.37872
2016-02-10,1.39164,1.39986,1.38207
2016-02-11,1.39309,1.40164,1.38837
2016-02-12,1.38549,1.39651,1.38138
2016-02-15,1.3828,1.38816,1.37988
2016-02-16,1.388,1.39114,1.37071
2016-02-17,1.37168,1.38988,1.36682
2016-02-18,1.374,1.37483,1.36544
2016-02-19,1.3768,1.38464,1.37184
2016-02-22,1.3706,1.37928,1.36626
2016-02-23,1.37648,1.38207,1.36959
2016-02-24,1.36842,1.3859,1.36782
2016-02-25,1.3545,1.3735,1.35177
2016-02-26,1.35138,1.3564,1.35055
2016-02-29,1.35099,1.35869,1.34824
2016-03-01,1.33965,1.35513,1.33868
2016-03-02,1.3431,1.34988,1.34079
2016-03-03,1.33966,1.34728,1.3372
2016-03-04,1.332,1.34709,1.33175
2016-03-07,1.3276,1.33775,1.32623
2016-03-08,1.34093,1.34115,1.32821
2016-03-09,1.32582,1.34462,1.3229
2016-03-10,1.3356,1.33976,1.32326
2016-03-11,1.32367,1.33576,1.31679
2016-03-14,1.3266,1.33081,1.32115
2016-03-15,1.3351,1.34021,1.32635
2016-03-16,1.31285,1.3405,1.31144
2016-03-17,1.2986,1.3133,1.29456
2016-03-18,1.30242,1.30426,1.29241
2016-03-21,1.30765,1.3092,1.3007
2016-03-22,1.30386,1.31383,1.30322
2016-03-23,1.3207,1.32191,1.30392
2016-03-24,1.3241,1.3296,1.32044
2016-03-25,1.32622,1.32695,1.32271
2016-03-28,1.31797,1.32848,1.31683
2016-03-29,1.3056,1.32163,1.3051
2016-03-30,1.29653,1.30805,1.2913
2016-03-31,1.29778,1.30106,1.28582
2016-04-01,1.3012,1.3147,1.29697
2016-04-04,1.3054,1.30827,1.30032
2016-04-05,1.3154,1.32187,1.30688
2016-04-06,1.3099,1.31862,1.30637
2016-04-07,1.31325,1.31806,1.30193
2016-04-08,1.29975,1.31559,1.29529
2016-04-11,1.2887,1.30158,1.28862
2016-04-12,1.2762,1.29203,1.27506
2016-04-13,1.28147,1.28275,1.27451
2016-04-14,1.2852,1.28975,1.27819
2016-04-15,1.28415,1.29024,1.27978
2016-04-18,1.28068,1.29896,1.27959
2016-04-19,1.2648,1.2794,1.26316
2016-04-20,1.26412,1.27297,1.25937
2016-04-21,1.27314,1.27497,1.26284
2016-04-22,1.2666,1.27579,1.26228
2016-04-25,1.26883,1.27172,1.26523
2016-04-26,1.26204,1.2686,1.26071
2016-04-27,1.26205,1.26939,1.25716
2016-04-28,1.2541,1.26062,1.2516
2016-04-29,1.25399,1.25872,1.24987
2016-05-02,1.2545,1.25623,1.2514
2016-05-03,1.27253,1.27303,1.24615
2016-05-04,1.28652,1.28856,1.26978
2016-05-05,1.28599,1.28747,1.27861
2016-05-06,1.2921,1.29517,1.28363
2016-05-09,1.2967,1.30152,1.29067
2016-05-10,1.2911,1.29798,1.29109
2016-05-11,1.28405,1.29419,1.28307
2016-05-12,1.28365,1.28781,1.2772
2016-05-13,1.29333,1.29578,1.28368
2016-05-16,1.28983,1.29626,1.2875
2016-05-17,1.2915,1.2955,1.2838
2016-05-18,1.30183,1.30274,1.28949
2016-05-19,1.30941,1.31544,1.30115
2016-05-20,1.31263,1.3162,1.30775
2016-05-23,1.31431,1.31737,1.30998
2016-05-24,1.31441,1.31881,1.30864
2016-05-25,1.3034,1.31334,1.30257
2016-05-26,1.2984,1.30377,1.29115
2016-05-27,1.30324,1.30682,1.2969
2016-05-30,1.30488,1.30947,1.30257
2016-05-31,1.3107,1.31341,1.30176
2016-06-01,1.306,1.3122,1.3043
2016-06-02,1.3104,1.31437,1.30563
2016-06-03,1.2941,1.31064,1.29162
2016-06-06,1.2816,1.29822,1.28068
2016-06-07,1.276,1.2839,1.27608
2016-06-08,1.27005,1.27603,1.2655
2016-06-09,1.2709,1.27663,1.26714
2016-06-10,1.27556,1.27806,1.26609
2016-06-13,1.28037,1.28267,1.27507
2016-06-14,1.28507,1.28728,1.28164
2016-06-15,1.29093,1.29432,1.28268
2016-06-16,1.29678,1.30856,1.2896
2016-06-17,1.28734,1.29613,1.28303
2016-06-20,1.28098,1.2878,1.2773
2016-06-21,1.2814,1.28265,1.27631
2016-06-22,1.28309,1.28528,1.27427
2016-06-23,1.27842,1.28187,1.26791
2016-06-24,1.29815,1.30987,1.27394
2016-06-27,1.3079,1.312,1.29756
2016-06-28,1.3054,1.31076,1.2967
2016-06-29,1.29743,1.30422,1.29739
2016-06-30,1.2943,1.30162,1.29158
2016-07-01,1.291,1.29747,1.2866
2016-07-04,1.28427,1.29199,1.2832
2016-07-05,1.2997,1.29977,1.28479
2016-07-06,1.2962,1.3056,1.29529
2016-07-07,1.30092,1.30209,1.28771
2016-07-08,1.304,1.30902,1.29889
2016-07-11,1.31129,1.31395,1.30308
2016-07-12,1.3022,1.31327,1.29814
2016-07-13,1.29763,1.30841,1.29366
2016-07-14,1.289,1.29864,1.28631
2016-07-15,1.29291,1.29878,1.28627
2016-07-18,1.29307,1.30226,1.29278
2016-07-19,1.30219,1.30541,1.2944
2016-07-20,1.30491,1.30953,1.30142
2016-07-21,1.30938,1.31007,1.30249
2016-07-22,1.31492,1.31853,1.30566
2016-07-25,1.32215,1.32422,1.31247
2016-07-26,1.31825,1.32439,1.3176
2016-07-27,1.31819,1.32529,1.31577
2016-07-28,1.31634,1.31921,1.31018
2016-07-29,1.30449,1.31859,1.30022
2016-08-01,1.31062,1.31123,1.30291
2016-08-02,1.30971,1.31411,1.30059
2016-08-03,1.30788,1.31478,1.30637
2016-08-04,1.30168,1.3089,1.29968
2016-08-05,1.31621,1.32002,1.30096
2016-08-08,1.31636,1.31901,1.3137
2016-08-09,1.31329,1.31899,1.31097
2016-08-10,1.30551,1.31214,1.29909
2016-08-11,1.29794,1.30794,1.29586
2016-08-12,1.29603,1.29926,1.2925
2016-08-15,1.29158,1.2975,1.29023
2016-08-16,1.28522,1.29336,1.27993
2016-08-17,1.28596,1.29178,1.28313
2016-08-18,1.2769,1.2856,1.27645
2016-08-19,1.28548,1.28916,1.27742
2016-08-22,1.29413,1.29652,1.28744
2016-08-23,1.29108,1.29459,1.28596
2016-08-24,1.29259,1.29576,1.29024
2016-08-25,1.29267,1.29394,1.28992
2016-08-26,1.29935,1.30117,1.2832
2016-08-29,1.30148,1.30475,1.29765
2016-08-30,1.30942,1.30946,1.30106
2016-08-31,1.3108,1.31453,1.30804
2016-09-01,1.30951,1.31479,1.30832
2016-09-02,1.29928,1.31143,1.2983
2016-09-05,1.29152,1.29975,1.2907
2016-09-06,1.28352,1.2933,1.28276
2016-09-07,1.28999,1.29138,1.28232
2016-09-08,1.29198,1.29353,1.28516
2016-09-09,1.30272,1.30528,1.29112
2016-09-12,1.30511,1.31232,1.3024
2016-09-13,1.31653,1.31899,1.30304
2016-09-14,1.31968,1.32085,1.31285
2016-09-15,1.31565,1.32356,1.31313
2016-09-16,1.3208,1.32478,1.31428
2016-09-19,1.32035,1.32244,1.31359
2016-09-20,1.32071,1.32428,1.31903
2016-09-21,1.31163,1.32376,1.31135
2016-09-22,1.3064,1.30962,1.30005
2016-09-23,1.31677,1.31809,1.30302
2016-09-26,1.32341,1.32369,1.31369
2016-09-27,1.32149,1.32805,1.31642
2016-09-28,1.31241,1.32693,1.30869
2016-09-29,1.3157,1.31841,1.3049
2016-09-30,1.31232,1.3195,1.30868
2016-10-03,1.31032,1.31442,1.30684
2016-10-04,1.3198,1.32154,1.31117
2016-10-05,1.31723,1.32318,1.31614
2016-10-06,1.3215,1.32487,1.31776
2016-10-07,1.32708,1.33131,1.31869
2016-10-10,1.31718,1.3278,1.31397
2016-10-11,1.32538,1.32726,1.31644
2016-10-12,1.32499,1.32873,1.32096
2016-10-13,1.3197,1.33066,1.31862
2016-10-14,1.31306,1.32196,1.31038
2016-10-17,1.31267,1.31828,1.31124
2016-10-18,1.31199,1.31394,1.30553
2016-10-19,1.3127,1.31413,1.30061
2016-10-20,1.32251,1.32276,1.31201
2016-10-21,1.33366,1.33547,1.32257
2016-10-24,1.33849,1.33975,1.33252
2016-10-25,1.33495,1.33711,1.33078
2016-10-26,1.33752,1.33802,1.33148
2016-10-27,1.33928,1.3407,1.33528
2016-10-28,1.33895,1.34336,1.3353
2016-10-31,1.34162,1.34274,1.33756
2016-11-01,1.3389,1.34258,1.33538
