Date,GBP/CHF Close,GBP/CHF High,GBP/CHF Low
2014-07-04,1.5338,1.5355,1.5317
2014-07-07,1.5299,1.5368,1.5288
2014-07-08,1.5296,1.5336,1.5263
2014-07-09,1.528,1.5303,1.526
2014-07-10,1.5294,1.5305,1.524
2014-07-11,1.5271,1.53,1.526
2014-07-14,1.5233,1.5289,1.521
2014-07-15,1.5359,1.5365,1.5213
2014-07-16,1.5397,1.5404,1.535
2014-07-17,1.5351,1.54,1.5345
2014-07-18,1.5345,1.536,1.5308
2014-07-21,1.5335,1.5358,1.5317
2014-07-22,1.5394,1.5399,1.5328
2014-07-23,1.5371,1.5433,1.5362
2014-07-24,1.533,1.5395,1.5308
2014-07-25,1.5355,1.5368,1.5318
2014-07-28,1.5359,1.5371,1.5347
2014-07-29,1.5364,1.5368,1.5329
2014-07-30,1.5366,1.539,1.5358
2014-07-31,1.5342,1.5378,1.5318
2014-08-01,1.5244,1.5355,1.5225
2014-08-04,1.5285,1.5285,1.5216
2014-08-05,1.5348,1.5361,1.5279
2014-08-06,1.5295,1.5359,1.5288
2014-08-07,1.5294,1.5324,1.5263
2014-08-08,1.5189,1.5301,1.5177
2014-08-11,1.5219,1.5222,1.5186
2014-08-12,1.5259,1.5278,1.5211
2014-08-13,1.5138,1.5323,1.5125
2014-08-14,1.5124,1.5159,1.5075
2014-08-15,1.5073,1.5139,1.5057
2014-08-18,1.5163,1.5169,1.5089
2014-08-19,1.5105,1.5175,1.5076
2014-08-20,1.5161,1.5186,1.5107
2014-08-21,1.5112,1.5166,1.5111
2014-08-22,1.5141,1.5162,1.51
2014-08-25,1.5174,1.5202,1.5131
2014-08-26,1.5176,1.5192,1.5157
2014-08-27,1.516,1.52,1.5155
2014-08-28,1.5175,1.5187,1.5148
2014-08-29,1.524,1.5244,1.5156
2014-09-01,1.5272,1.5286,1.5235
2014-09-02,1.5138,1.5276,1.5137
2014-09-03,1.5103,1.5163,1.5102
2014-09-04,1.5227,1.5266,1.5102
2014-09-05,1.5204,1.5228,1.5151
2014-09-08,1.5063,1.5119,1.5007
2014-09-09,1.5018,1.511,1.5015
2014-09-10,1.5181,1.5212,1.4974
2014-09-11,1.5184,1.5224,1.516
2014-09-12,1.5184,1.5231,1.5148
2014-09-15,1.5182,1.5229,1.5156
2014-09-16,1.5178,1.519,1.5095
2014-09-17,1.5297,1.5306,1.5165
2014-09-18,1.5295,1.5381,1.5251
2014-09-19,1.5334,1.5455,1.5322
2014-09-22,1.5381,1.5395,1.5324
2014-09-23,1.5401,1.5407,1.531
2014-09-24,1.5441,1.5458,1.5386
2014-09-25,1.5446,1.5508,1.5429
2014-09-26,1.5456,1.5476,1.5427
2014-09-29,1.5452,1.5469,1.5417
2014-09-30,1.5476,1.553,1.5438
2014-10-01,1.548,1.5536,1.547
2014-10-02,1.5399,1.55,1.5378
2014-10-03,1.5457,1.5465,1.5376
2014-10-06,1.5419,1.5469,1.54
2014-10-07,1.5398,1.5469,1.5394
2014-10-08,1.5396,1.542,1.5355
2014-10-09,1.5383,1.5403,1.5342
2014-10-10,1.5386,1.5389,1.5318
2014-10-13,1.5305,1.5392,1.5288
2014-10-14,1.5172,1.5291,1.5167
2014-10-15,1.5042,1.5217,1.4994
2014-10-16,1.5168,1.5174,1.5037
2014-10-17,1.5228,1.5238,1.5127
2014-10-20,1.5239,1.5264,1.5209
2014-10-21,1.5288,1.5317,1.5195
2014-10-22,1.5309,1.5321,1.5223
2014-10-23,1.5281,1.5326,1.5242
2014-10-24,1.5312,1.5322,1.5264
2014-10-27,1.53,1.5338,1.5285
2014-10-28,1.5279,1.5321,1.5263
2014-10-29,1.5269,1.5289,1.5241
2014-10-30,1.5297,1.5337,1.5258
2014-10-31,1.5393,1.5418,1.5291
2014-11-03,1.5424,1.5455,1.5386
2014-11-04,1.5356,1.5431,1.5341
2014-11-05,1.5403,1.5418,1.531
2014-11-06,1.5404,1.5447,1.5317
2014-11-07,1.5339,1.5418,1.5316
2014-11-10,1.534,1.5361,1.5298
2014-11-11,1.5351,1.5372,1.533
2014-11-12,1.5265,1.5411,1.5237
2014-11-13,1.5132,1.5255,1.5126
2014-11-14,1.503,1.5149,1.5015
2014-11-17,1.509,1.5103,1.5013
2014-11-18,1.498,1.5098,1.4978
2014-11-19,1.5016,1.5035,1.4943
2014-11-20,1.5034,1.5067,1.4966
2014-11-21,1.5179,1.52,1.5024
2014-11-24,1.5182,1.5218,1.5154
2014-11-25,1.5141,1.519,1.5141
2014-11-26,1.5184,1.5231,1.512
2014-11-27,1.515,1.5204,1.5133
2014-11-28,1.5091,1.5187,1.5074
2014-12-01,1.5176,1.5182,1.5087
2014-12-02,1.5208,1.522,1.5163
2014-12-03,1.533,1.536,1.5201
2014-12-04,1.5236,1.5354,1.5174
2014-12-05,1.5238,1.5319,1.5177
2014-12-08,1.5276,1.5326,1.5221
2014-12-09,1.5221,1.5294,1.5154
2014-12-10,1.5192,1.5246,1.5182
2014-12-11,1.5239,1.5248,1.5105
2014-12-12,1.5155,1.5255,1.5125
2014-12-15,1.5108,1.5192,1.5065
2014-12-16,1.5111,1.5135,1.5
2014-12-17,1.5151,1.5181,1.5098
2014-12-18,1.5356,1.5369,1.515
2014-12-19,1.539,1.54,1.5318
2014-12-22,1.5337,1.5386,1.531
2014-12-23,1.5314,1.535,1.5286
2014-12-24,1.534,1.5347,1.5287
2014-12-25,1.5275,1.5346,1.5263
2014-12-26,1.5362,1.5378,1.5303
2014-12-29,1.5351,1.538,1.5319
2014-12-30,1.5387,1.5392,1.5331
2014-12-31,1.5493,1.5497,1.5382
2015-01-01,1.5497,1.5497,1.5469
2015-01-02,1.5351,1.5528,1.5344
2015-01-05,1.5357,1.542,1.5314
2015-01-06,1.5293,1.5364,1.5253
2015-01-07,1.5331,1.5368,1.5292
2015-01-08,1.5366,1.5387,1.5289
2015-01-09,1.5378,1.5427,1.535
2015-01-12,1.539,1.5424,1.5336
2015-01-13,1.5462,1.5483,1.5337
2015-01-14,1.551,1.553,1.5434
2015-01-15,1.3217,1.5547,1.1533
2015-01-16,1.3008,1.3387,1.2714
2015-01-19,1.329,1.3317,1.2942
2015-01-20,1.3301,1.3333,1.3192
2015-01-21,1.3023,1.33,1.284
2015-01-22,1.3093,1.3147,1.2947
2015-01-23,1.3161,1.3229,1.3021
2015-01-26,1.3584,1.3603,1.3152
2015-01-27,1.3701,1.3848,1.3467
2015-01-28,1.3736,1.3788,1.3638
2015-01-29,1.3921,1.398,1.3695
2015-01-30,1.3816,1.399,1.3786
2015-02-02,1.3934,1.4074,1.3868
2015-02-03,1.4004,1.4006,1.3883
2015-02-04,1.4046,1.413,1.399
2015-02-05,1.4148,1.4188,1.4015
2015-02-06,1.4095,1.4171,1.4075
2015-02-09,1.4056,1.4174,1.4003
2015-02-10,1.4129,1.4146,1.4043
2015-02-11,1.4154,1.4201,1.4086
2015-02-12,1.4328,1.4362,1.4116
2015-02-13,1.4356,1.4376,1.4262
2015-02-16,1.42973,1.43762,1.4283
2015-02-17,1.43823,1.43916,1.42723
2015-02-18,1.45472,1.45916,1.43096
2015-02-19,1.46335,1.46515,1.45037
2015-02-20,1.45005,1.46875,1.44234
2015-02-23,1.46898,1.47221,1.44539
2015-02-24,1.46867,1.47054,1.4626
2015-02-25,1.47143,1.47372,1.46738
2015-02-26,1.46846,1.47656,1.46652
2015-02-27,1.4711,1.4737,1.4583
2015-03-02,1.4735,1.476,1.467
2015-03-03,1.47719,1.47842,1.46932
2015-03-04,1.47041,1.47975,1.46607
2015-03-05,1.48435,1.48539,1.4699
2015-03-06,1.4824,1.4872,1.47852
2015-03-09,1.4905,1.4917,1.48202
2015-03-10,1.50507,1.50847,1.48917
2015-03-11,1.5073,1.51945,1.50385
2015-03-12,1.4934,1.51172,1.49301
2015-03-13,1.48235,1.49642,1.4767
2015-03-16,1.4942,1.4955,1.4812
2015-03-17,1.48408,1.49611,1.47742
2015-03-18,1.46465,1.48583,1.45559
2015-03-19,1.4583,1.4807,1.4581
2015-03-20,1.46059,1.46174,1.45194
2015-03-23,1.44327,1.46351,1.44136
2015-03-24,1.423,1.44738,1.42004
2015-03-25,1.42852,1.43133,1.4228
2015-03-26,1.42948,1.43277,1.41888
2015-03-27,1.42714,1.44045,1.42397
2015-03-30,1.4328,1.43696,1.42322
2015-03-31,1.4425,1.44523,1.42997
2015-04-01,1.43232,1.44448,1.4284
2015-04-02,1.4222,1.43376,1.41918
2015-04-03,1.4185,1.4249,1.4148
2015-04-06,1.42632,1.42855,1.41863
2015-04-07,1.43227,1.43386,1.4242
2015-04-08,1.43662,1.44324,1.42892
2015-04-09,1.43815,1.44037,1.4342
2015-04-10,1.43277,1.43797,1.43185
2015-04-13,1.43404,1.44061,1.42774
2015-04-14,1.4375,1.43838,1.42857
2015-04-15,1.4328,1.4416,1.43003
2015-04-16,1.4291,1.44019,1.42689
2015-04-17,1.425,1.43401,1.4229
2015-04-20,1.4255,1.4336,1.419
2015-04-21,1.4252,1.4314,1.422
2015-04-22,1.4587,1.4603,1.4229
2015-04-23,1.4372,1.46,1.43589
2015-04-24,1.44667,1.4492,1.4357
2015-04-27,1.45567,1.4564,1.4445
2015-04-28,1.4649,1.46654,1.4518
2015-04-29,1.4514,1.47096,1.44708
2015-04-30,1.4314,1.45305,1.42985
2015-05-01,1.4129,1.436,1.4115
2015-05-04,1.4119,1.42095,1.4093
2015-05-05,1.4058,1.42366,1.40478
2015-05-06,1.3965,1.40845,1.39273
2015-05-07,1.4066,1.40797,1.3818
2015-05-08,1.439,1.4396,1.4183
2015-05-11,1.4563,1.4588,1.4328
2015-05-12,1.4559,1.4574,1.4425
2015-05-13,1.4426,1.46085,1.44125
2015-05-14,1.4398,1.4441,1.4346
2015-05-15,1.4401,1.45616,1.43818
2015-05-18,1.4482,1.44985,1.43735
2015-05-19,1.4527,1.4609,1.4409
2015-05-20,1.45476,1.46126,1.4514
2015-05-21,1.4657,1.4678,1.45215
2015-05-22,1.4605,1.4683,1.45335
2015-05-25,1.4619,1.4629,1.4564
2015-05-26,1.4658,1.46645,1.45778
2015-05-27,1.4583,1.4667,1.45415
2015-05-28,1.44451,1.459,1.4432
2015-05-29,1.43694,1.4495,1.43027
2015-06-01,1.4376,1.44689,1.435
2015-06-02,1.4311,1.4382,1.4264
2015-06-03,1.4329,1.4386,1.42537
2015-06-04,1.4328,1.43702,1.429
2015-06-05,1.4354,1.44442,1.4256
2015-06-08,1.4245,1.43883,1.4236
2015-06-09,1.4312,1.4325,1.41425
2015-06-10,1.4465,1.44688,1.42714
2015-06-11,1.4492,1.45413,1.43897
2015-06-12,1.4446,1.45287,1.43851
2015-06-15,1.4498,1.45718,1.4426
2015-06-16,1.4582,1.45949,1.4472
2015-06-17,1.4583,1.4627,1.4442
2015-06-18,1.4633,1.46563,1.4556
2015-06-19,1.45605,1.46749,1.45513
2015-06-22,1.4586,1.4621,1.45074
2015-06-23,1.4695,1.47675,1.4555
2015-06-24,1.4655,1.4725,1.4649
2015-06-25,1.4732,1.47938,1.46344
2015-06-26,1.4697,1.47532,1.46403
2015-06-29,1.458,1.47993,1.45489
2015-06-30,1.4701,1.47394,1.45494
2015-07-01,1.4806,1.48097,1.4658
2015-07-02,1.4712,1.48345,1.47033
2015-07-03,1.46837,1.47412,1.46444
2015-07-06,1.4708,1.47371,1.46368
2015-07-07,1.4622,1.4729,1.4604
2015-07-08,1.4523,1.4641,1.44682
2015-07-09,1.458,1.46435,1.4515
2015-07-10,1.4581,1.45986,1.44977
2015-07-13,1.4699,1.47552,1.45634
2015-07-14,1.4767,1.47817,1.45858
2015-07-15,1.4881,1.49076,1.47564
2015-07-16,1.4939,1.49643,1.48773
2015-07-17,1.4989,1.5028,1.4927
2015-07-20,1.50132,1.50393,1.49271
2015-07-21,1.4909,1.5018,1.48746
2015-07-22,1.4986,1.50549,1.49029
2015-07-23,1.48659,1.4995,1.48352
2015-07-24,1.4918,1.49431,1.485
2015-07-27,1.4975,1.49894,1.47926
2015-07-28,1.5024,1.50756,1.49506
2015-07-29,1.5105,1.51149,1.49969
2015-07-30,1.5124,1.51799,1.50911
2015-07-31,1.5096,1.512,1.4938
2015-08-03,1.5107,1.5139,1.50587
2015-08-04,1.5226,1.52415,1.5072
2015-08-05,1.5275,1.53324,1.51932
2015-08-06,1.5211,1.53675,1.5202
2015-08-07,1.5233,1.52989,1.51732
2015-08-10,1.5333,1.53508,1.51819
2015-08-11,1.5394,1.54093,1.5274
2015-08-12,1.5227,1.54004,1.51455
2015-08-13,1.5232,1.53041,1.51791
2015-08-14,1.52832,1.53017,1.52001
2015-08-17,1.5226,1.53463,1.52196
2015-08-18,1.5294,1.53659,1.52029
2015-08-19,1.5137,1.53156,1.5132
2015-08-20,1.50699,1.51632,1.50222
2015-08-21,1.4886,1.5067,1.48649
2015-08-24,1.4731,1.4877,1.46074
2015-08-25,1.47736,1.49148,1.46697
2015-08-26,1.4746,1.48428,1.4652
2015-08-27,1.4876,1.48955,1.47243
2015-08-28,1.48173,1.49011,1.4736
2015-08-31,1.48241,1.48934,1.47923
2015-09-01,1.4698,1.48406,1.46904
2015-09-02,1.4834,1.48536,1.46793
2015-09-03,1.48479,1.49106,1.47698
2015-09-04,1.4769,1.487,1.47711
2015-09-07,1.4899,1.49067,1.47495
2015-09-08,1.5082,1.5107,1.48481
2015-09-09,1.4966,1.5108,1.49215
2015-09-10,1.5023,1.50987,1.49542
2015-09-11,1.4944,1.51071,1.494
2015-09-14,1.49413,1.50188,1.4918
2015-09-15,1.49524,1.49926,1.49137
2015-09-16,1.5034,1.5063,1.49071
2015-09-17,1.49876,1.5095,1.4976
2015-09-18,1.5045,1.50609,1.49
2015-09-21,1.5055,1.51071,1.49872
2015-09-22,1.4979,1.51177,1.49373
2015-09-23,1.4926,1.50096,1.48543
2015-09-24,1.4872,1.4949,1.4764
2015-09-25,1.48826,1.49823,1.4764
2015-09-28,1.4778,1.49257,1.47617
2015-09-29,1.4714,1.47881,1.46861
2015-09-30,1.4747,1.4827,1.47141
2015-10-01,1.479,1.4829,1.47277
2015-10-02,1.47551,1.4853,1.46756
2015-10-05,1.47811,1.48155,1.47351
2015-10-06,1.47344,1.4803,1.47227
2015-10-07,1.4909,1.4926,1.4721
2015-10-08,1.4841,1.4912,1.4782
2015-10-09,1.47271,1.48642,1.47063
2015-10-12,1.4762,1.47799,1.47136
2015-10-13,1.46012,1.47893,1.4538
2015-10-14,1.47005,1.47281,1.45947
2015-10-15,1.4733,1.4741,1.46799
2015-10-16,1.471,1.47676,1.46697
2015-10-19,1.4783,1.48208,1.47033
2015-10-20,1.4764,1.48025,1.47044
2015-10-21,1.47922,1.48516,1.47034
2015-10-22,1.49832,1.49887,1.47852
2015-10-23,1.4997,1.5031,1.49599
2015-10-26,1.50889,1.51115,1.49564
2015-10-27,1.5102,1.51087,1.50491
2015-10-28,1.5189,1.52001,1.50271
2015-10-29,1.51618,1.51946,1.50836
2015-10-30,1.5235,1.5262,1.51136
2015-11-02,1.52111,1.53144,1.51771
2015-11-03,1.5273,1.5295,1.51998
2015-11-04,1.5286,1.53204,1.52345
2015-11-05,1.5141,1.53515,1.5132
2015-11-06,1.5138,1.5159,1.4998
2015-11-09,1.5164,1.5181,1.5072
2015-11-10,1.5213,1.52363,1.51358
2015-11-11,1.52846,1.52928,1.5198
2015-11-12,1.52319,1.53143,1.5204
2015-11-13,1.53368,1.53514,1.52246
2015-11-16,1.53537,1.53612,1.527
2015-11-17,1.5429,1.54735,1.53387
2015-11-18,1.55221,1.5548,1.54073
2015-11-19,1.54922,1.55718,1.5486
2015-11-20,1.5474,1.55282,1.54586
2015-11-23,1.5401,1.54934,1.54038
2015-11-24,1.53207,1.54373,1.529
2015-11-25,1.5461,1.54748,1.531
2015-11-26,1.5451,1.55032,1.54043
2015-11-27,1.548,1.55313,1.54218
2015-11-30,1.548,1.5507,1.5443
2015-12-01,1.54889,1.55447,1.54751
2015-12-02,1.5216,1.54848,1.52153
2015-12-03,1.50184,1.5327,1.49667
2015-12-04,1.50585,1.51458,1.50038
2015-12-07,1.5056,1.51243,1.50543
2015-12-08,1.4885,1.50617,1.4863
2015-12-09,1.4912,1.50088,1.48928
2015-12-10,1.4983,1.50397,1.49063
2015-12-11,1.49762,1.49942,1.49261
2015-12-14,1.49211,1.4982,1.48209
2015-12-15,1.49069,1.49765,1.48433
2015-12-16,1.4853,1.49145,1.4764
2015-12-17,1.4846,1.49388,1.47771
2015-12-18,1.47986,1.48781,1.4786
2015-12-21,1.4752,1.48516,1.47399
2015-12-22,1.4626,1.47998,1.4602
2015-12-23,1.4724,1.47932,1.46414
2015-12-24,1.47503,1.4755,1.46598
2015-12-25,1.47067,1.47648,1.47075
2015-12-28,1.47028,1.4757,1.46918
2015-12-29,1.47031,1.47451,1.46438
2015-12-30,1.46183,1.47262,1.46193
2015-12-31,1.4727,1.4801,1.4629
2016-01-01,1.4727,1.4801,1.4629
2016-01-04,1.4748,1.47939,1.46369
2016-01-05,1.4794,1.48353,1.47312
2016-01-06,1.47247,1.4809,1.47188
2016-01-07,1.45197,1.47443,1.45059
2016-01-08,1.4447,1.46466,1.44314
2016-01-11,1.45679,1.45782,1.43539
2016-01-12,1.44846,1.45831,1.43846
2016-01-13,1.4527,1.4594,1.4467
2016-01-14,1.4496,1.45472,1.43939
2016-01-15,1.42787,1.45053,1.42256
2016-01-18,1.4343,1.4419,1.4274
2016-01-19,1.42137,1.44432,1.4182
2016-01-20,1.42451,1.42523,1.41216
2016-01-21,1.4317,1.4388,1.4144
2016-01-22,1.4504,1.4567,1.4314
2016-01-25,1.44354,1.4517,1.44212
2016-01-26,1.4605,1.4645,1.43567
2016-01-27,1.44483,1.46016,1.44315
2016-01-28,1.45492,1.4607,1.44477
2016-01-29,1.45889,1.46605,1.44834
2016-02-01,1.4714,1.47258,1.45526
2016-02-02,1.4687,1.47556,1.46097
2016-02-03,1.4662,1.47668,1.46169
2016-02-04,1.4477,1.47103,1.44689
2016-02-05,1.4383,1.44902,1.4345
2016-02-08,1.4221,1.44485,1.4208
2016-02-09,1.40554,1.42563,1.39896
2016-02-10,1.4135,1.42068,1.40474
2016-02-11,1.40577,1.41615,1.39268
2016-02-12,1.4168,1.42119,1.40666
2016-02-15,1.4256,1.42995,1.4166
2016-02-16,1.4122,1.43168,1.40982
2016-02-17,1.4166,1.42344,1.40424
2016-02-18,1.4237,1.43108,1.41279
2016-02-19,1.42204,1.42646,1.41222
2016-02-22,1.4126,1.41733,1.40308
2016-02-23,1.3902,1.41515,1.38871
2016-02-24,1.37705,1.3925,1.3726
2016-02-25,1.3819,1.38853,1.37576
2016-02-26,1.381,1.39218,1.37932
2016-02-29,1.3901,1.39245,1.37999
2016-03-01,1.3904,1.40153,1.38862
2016-03-02,1.40248,1.40802,1.38893
2016-03-03,1.40602,1.40756,1.39853
2016-03-04,1.4139,1.41474,1.40094
2016-03-07,1.4196,1.42169,1.41075
2016-03-08,1.41538,1.4203,1.4064
2016-03-09,1.417,1.42837,1.4144
2016-03-10,1.40438,1.42788,1.40207
2016-03-11,1.41295,1.41719,1.40357
2016-03-14,1.41173,1.42038,1.41087
2016-03-15,1.3968,1.41248,1.39386
2016-03-16,1.39153,1.39766,1.39119
2016-03-17,1.4004,1.40273,1.38852
2016-03-18,1.40359,1.40563,1.3966
2016-03-21,1.3942,1.40289,1.3921
2016-03-22,1.3822,1.39619,1.3774
2016-03-23,1.3756,1.38503,1.3728
2016-03-24,1.38181,1.38306,1.37217
2016-03-25,1.38186,1.38275,1.37855
2016-03-28,1.38793,1.39113,1.3803
2016-03-29,1.3898,1.39506,1.38433
2016-03-30,1.3857,1.39329,1.3849
2016-03-31,1.38002,1.3883,1.37555
2016-04-01,1.3636,1.38232,1.36043
2016-04-04,1.36918,1.37178,1.36164
2016-04-05,1.3535,1.36835,1.352
2016-04-06,1.349,1.35908,1.34445
2016-04-07,1.3436,1.35132,1.34165
2016-04-08,1.34717,1.35196,1.34301
2016-04-11,1.3583,1.3628,1.34416
2016-04-12,1.3622,1.36676,1.3552
2016-04-13,1.3727,1.3744,1.36254
2016-04-14,1.3681,1.3732,1.36369
2016-04-15,1.374,1.37564,1.36672
2016-04-18,1.377,1.37839,1.36576
2016-04-19,1.3834,1.38556,1.37673
2016-04-20,1.39502,1.39737,1.37985
2016-04-21,1.39564,1.39793,1.38977
2016-04-22,1.4095,1.41226,1.39567
2016-04-25,1.412,1.41625,1.40514
2016-04-26,1.4194,1.42138,1.41197
2016-04-27,1.413,1.42093,1.4106
2016-04-28,1.41041,1.4147,1.40568
2016-04-29,1.4012,1.41313,1.40044
2016-05-02,1.40052,1.4063,1.39824
2016-05-03,1.38704,1.40404,1.38578
2016-05-04,1.3867,1.39181,1.38197
2016-05-05,1.4022,1.4043,1.38818
2016-05-06,1.4018,1.40563,1.39811
2016-05-09,1.3987,1.40391,1.3944
2016-05-10,1.4083,1.40932,1.39872
2016-05-11,1.40353,1.41033,1.40204
2016-05-12,1.40277,1.40746,1.39799
2016-05-13,1.40031,1.40344,1.3982
2016-05-16,1.40745,1.40837,1.39929
2016-05-17,1.4162,1.41959,1.40806
2016-05-18,1.43977,1.44007,1.41585
2016-05-19,1.4472,1.44905,1.43903
2016-05-20,1.4357,1.44875,1.43591
2016-05-23,1.43273,1.44184,1.43219
2016-05-24,1.4522,1.45337,1.43247
2016-05-25,1.4575,1.46008,1.4479
2016-05-26,1.45009,1.46124,1.4498
2016-05-27,1.4522,1.45401,1.44791
2016-05-30,1.4536,1.45583,1.44834
2016-05-31,1.43918,1.4604,1.43725
2016-06-01,1.4235,1.4417,1.42245
2016-06-02,1.4293,1.43101,1.42236
2016-06-03,1.41729,1.43134,1.41671
2016-06-06,1.4022,1.41686,1.40008
2016-06-07,1.4039,1.42219,1.40199
2016-06-08,1.392,1.40591,1.39064
2016-06-09,1.3945,1.39784,1.38638
2016-06-10,1.3741,1.39518,1.36942
2016-06-13,1.3711,1.38283,1.36179
2016-06-14,1.3582,1.37053,1.35824
2016-06-15,1.36301,1.3729,1.35905
2016-06-16,1.37031,1.37541,1.35262
2016-06-17,1.37856,1.37982,1.37018
2016-06-20,1.4135,1.4144,1.38811
2016-06-21,1.40607,1.41824,1.40553
2016-06-22,1.407,1.41394,1.404
2016-06-23,1.42016,1.42852,1.40985
2016-06-24,1.32421,1.44583,1.28704
2016-06-27,1.29027,1.3147,1.28517
2016-06-28,1.31048,1.31375,1.29317
2016-06-29,1.3156,1.32591,1.30337
2016-06-30,1.2979,1.32025,1.29211
2016-07-01,1.2932,1.30301,1.28982
2016-07-04,1.2919,1.29611,1.28877
2016-07-05,1.2728,1.28993,1.26783
2016-07-06,1.26074,1.27276,1.25179
2016-07-07,1.2622,1.2747,1.25616
2016-07-08,1.27377,1.27757,1.26115
2016-07-11,1.27776,1.28045,1.26502
2016-07-12,1.3105,1.31136,1.27505
2016-07-13,1.2922,1.31831,1.2921
2016-07-14,1.30754,1.32053,1.28975
2016-07-15,1.29907,1.32062,1.2919
2016-07-18,1.30269,1.30868,1.29705
2016-07-19,1.28889,1.30442,1.28892
2016-07-20,1.30386,1.30498,1.28923
2016-07-21,1.30195,1.3104,1.29792
2016-07-22,1.29393,1.30997,1.28975
2016-07-25,1.29493,1.3002,1.29235
2016-07-26,1.30288,1.30562,1.28692
2016-07-27,1.30334,1.30773,1.29892
2016-07-28,1.28958,1.30492,1.28758
2016-07-29,1.281,1.29436,1.2768
2016-08-01,1.27733,1.28615,1.27424
2016-08-02,1.28816,1.28842,1.27367
2016-08-03,1.2953,1.2968,1.28402
2016-08-04,1.2774,1.29904,1.27588
2016-08-05,1.28162,1.28282,1.27693
2016-08-08,1.28093,1.28477,1.27841
2016-08-09,1.27639,1.2818,1.27376
2016-08-10,1.2682,1.28195,1.26828
2016-08-11,1.26389,1.26906,1.25916
2016-08-12,1.25845,1.26765,1.25775
2016-08-15,1.25256,1.26227,1.24997
2016-08-16,1.25453,1.25565,1.24504
2016-08-17,1.2553,1.25689,1.25113
2016-08-18,1.25575,1.2627,1.25169
2016-08-19,1.2544,1.2582,1.24758
2016-08-22,1.26286,1.2649,1.255
2016-08-23,1.27076,1.27124,1.2629
2016-08-24,1.27926,1.2833,1.2688
2016-08-25,1.27583,1.28179,1.27256
2016-08-26,1.2844,1.2855,1.27495
2016-08-29,1.2819,1.28463,1.27916
2016-08-30,1.28653,1.2884,1.27926
2016-08-31,1.29091,1.29428,1.28538
2016-09-01,1.29954,1.30833,1.29138
2016-09-02,1.30311,1.30699,1.29762
2016-09-05,1.3049,1.30852,1.30054
2016-09-06,1.30294,1.31208,1.30256
2016-09-07,1.29323,1.30305,1.29226
2016-09-08,1.29362,1.29518,1.28647
2016-09-09,1.29475,1.2987,1.29275
2016-09-12,1.29646,1.29707,1.29184
2016-09-13,1.28874,1.29667,1.28193
2016-09-14,1.28834,1.29413,1.28101
2016-09-15,1.2862,1.29234,1.28159
2016-09-16,1.27642,1.28736,1.27537
2016-09-19,1.27734,1.283,1.27386
2016-09-20,1.2706,1.27944,1.26669
2016-09-21,1.26865,1.27333,1.26449
2016-09-22,1.26767,1.27067,1.26167
2016-09-23,1.25706,1.26829,1.255
2016-09-26,1.2561,1.2597,1.25054
2016-09-27,1.26282,1.26491,1.25325
2016-09-28,1.2639,1.2673,1.26091
2016-09-29,1.25328,1.26762,1.2526
2016-09-30,1.2603,1.26505,1.25074
2016-10-03,1.25083,1.25904,1.24752
2016-10-04,1.24772,1.25362,1.2432
2016-10-05,1.24164,1.2472,1.2406
2016-10-06,1.23773,1.24472,1.23558
2016-10-07,1.21632,1.2381,1.15703
2016-10-10,1.21407,1.21987,1.21011
2016-10-11,1.19871,1.21569,1.19571
2016-10-12,1.20911,1.21796,1.19791
2016-10-13,1.2085,1.21083,1.1996
2016-10-14,1.20655,1.21329,1.2035
2016-10-17,1.20511,1.20716,1.2006
2016-10-18,1.21611,1.22011,1.2045
2016-10-19,1.21451,1.21933,1.21252
2016-10-20,1.21566,1.2176,1.20404
2016-10-21,1.21507,1.21883,1.21096
2016-10-24,1.21502,1.21762,1.21009
2016-10-25,1.21227,1.2215,1.20631
2016-10-26,1.2151,1.2159,1.20856
2016-10-27,1.20878,1.21833,1.20798
2016-10-28,1.20354,1.2109,1.20293
2016-10-31,1.21,1.21272,1.20046
2016-11-01,1.19298,1.21302,1.19135
2016-11-02,1.196,1.19982,1.19006
2016-11-03,1.21295,1.21685,1.19572
2016-11-04,1.21338,1.21703,1.21202
2016-11-07,1.2082,1.21788,1.20812
2016-11-08,1.21041,1.2131,1.20622
2016-11-09,1.22353,1.22689,1.1964
2016-11-10,1.23944,1.24172,1.2186
2016-11-11,1.24583,1.25144,1.23706
2016-11-14,1.24659,1.2516,1.23919
2016-11-15,1.2475,1.25342,1.23386
2016-11-16,1.24661,1.25202,1.24562
2016-11-17,1.2503,1.25215,1.24251
2016-11-18,1.24919,1.25624,1.24005
2016-11-21,1.26121,1.26216,1.24289
2016-11-22,1.25599,1.26253,1.25283
2016-11-23,1.26481,1.26753,1.24871
2016-11-24,1.2654,1.26902,1.26253
2016-11-25,1.26309,1.26741,1.25672
2016-11-28,1.25836,1.26433,1.25468
2016-11-29,1.26445,1.26976,1.25594
2016-11-30,1.2711,1.27502,1.25936
2016-12-01,1.27203,1.28679,1.26948
2016-12-02,1.2841,1.28522,1.27014
2016-12-05,1.28031,1.29142,1.27921
2016-12-06,1.28079,1.28923,1.27907
2016-12-07,1.27078,1.2811,1.2682
2016-12-08,1.27954,1.28197,1.27077
2016-12-09,1.2798,1.2849,1.27626
2016-12-12,1.2851,1.28821,1.27679
2016-12-13,1.28233,1.28952,1.27994
2016-12-14,1.2837,1.28717,1.27661
