Date,GBP/USD Close,GBP/USD High,GBP/USD Low
2016-05-12,1.4447,1.45308,1.44069
2016-05-13,1.43721,1.44521,1.4341
2016-05-16,1.4393,1.4416,1.43332
2016-05-17,1.44568,1.45241,1.4404
2016-05-18,1.4582,1.46343,1.4404
2016-05-19,1.4618,1.46636,1.45619
2016-05-20,1.44859,1.46134,1.44863
2016-05-23,1.448,1.45486,1.44429
2016-05-24,1.4624,1.46422,1.44782
2016-05-25,1.47122,1.47289,1.46015
2016-05-26,1.46618,1.47393,1.46407
2016-05-27,1.4608,1.46885,1.46054
2016-05-30,1.46339,1.4642,1.4588
2016-05-31,1.4491,1.47245,1.4465
2016-06-01,1.4411,1.45076,1.43864
2016-06-02,1.4427,1.44727,1.44078
2016-06-03,1.4516,1.45817,1.43997
2016-06-06,1.44538,1.45158,1.43538
2016-06-07,1.4545,1.46602,1.44447
2016-06-08,1.4507,1.46006,1.45014
2016-06-09,1.4477,1.45272,1.44472
2016-06-10,1.4256,1.44729,1.4181
2016-06-13,1.4224,1.43257,1.4116
2016-06-14,1.40968,1.422,1.40913
2016-06-15,1.41802,1.42139,1.41074
2016-06-16,1.42085,1.4253,1.40131
2016-06-17,1.43607,1.43878,1.42044
2016-06-20,1.4684,1.47073,1.43946
2016-06-21,1.46174,1.47836,1.46186
2016-06-22,1.467,1.4774,1.46427
2016-06-23,1.48184,1.49464,1.47315
2016-06-24,1.3688,1.5006,1.32307
2016-06-27,1.3187,1.35131,1.31213
2016-06-28,1.33413,1.3428,1.3216
2016-06-29,1.3422,1.3533,1.3288
2016-06-30,1.3284,1.34958,1.32071
2016-07-01,1.3276,1.33492,1.32452
2016-07-04,1.3297,1.33408,1.3236
2016-07-05,1.3027,1.3286,1.30006
2016-07-06,1.2934,1.3028,1.27982
2016-07-07,1.28926,1.30471,1.28776
2016-07-08,1.2956,1.30185,1.288
2016-07-11,1.3005,1.30176,1.28514
2016-07-12,1.326,1.3295,1.2972
2016-07-13,1.3137,1.33377,1.31346
2016-07-14,1.33408,1.34772,1.31062
2016-07-15,1.32168,1.34802,1.31326
2016-07-18,1.32593,1.33148,1.31906
2016-07-19,1.30822,1.3275,1.30747
2016-07-20,1.32136,1.32273,1.30654
2016-07-21,1.32029,1.32744,1.31568
2016-07-22,1.31032,1.32905,1.30794
2016-07-25,1.3129,1.31645,1.30954
2016-07-26,1.31363,1.31758,1.30581
2016-07-27,1.32051,1.32302,1.3073
2016-07-28,1.31465,1.32485,1.31178
2016-07-29,1.32314,1.33011,1.31496
2016-08-01,1.31876,1.32717,1.31628
2016-08-02,1.33544,1.33656,1.31722
2016-08-03,1.33131,1.33716,1.32816
2016-08-04,1.31248,1.33458,1.31032
2016-08-05,1.30718,1.31749,1.30217
2016-08-08,1.3036,1.30965,1.30282
2016-08-09,1.30014,1.3044,1.29563
2016-08-10,1.30057,1.3094,1.29915
2016-08-11,1.29663,1.30276,1.29361
2016-08-12,1.29084,1.30344,1.29088
2016-08-15,1.2876,1.29447,1.28661
2016-08-16,1.30366,1.3051,1.2877
2016-08-17,1.3039,1.30858,1.29786
2016-08-18,1.31631,1.31716,1.3038
2016-08-19,1.3078,1.31854,1.30241
2016-08-22,1.31339,1.31568,1.3035
2016-08-23,1.31993,1.32101,1.31293
2016-08-24,1.32289,1.32725,1.31618
2016-08-25,1.31853,1.32637,1.3169
2016-08-26,1.31334,1.32789,1.31219
2016-08-29,1.3109,1.3228,1.306
2016-08-30,1.30758,1.31197,1.306
2016-08-31,1.3128,1.3158,1.3067
2016-09-01,1.32661,1.33177,1.3129
2016-09-02,1.32953,1.33523,1.3253
2016-09-05,1.33136,1.33751,1.32888
2016-09-06,1.3433,1.34444,1.3297
2016-09-07,1.33364,1.34291,1.33199
2016-09-08,1.3295,1.33751,1.32841
2016-09-09,1.32741,1.3336,1.32398
2016-09-12,1.33353,1.3347,1.32358
2016-09-13,1.31869,1.334,1.31678
2016-09-14,1.3235,1.32397,1.31388
2016-09-15,1.3237,1.3279,1.318
2016-09-16,1.30171,1.3248,1.3
2016-09-19,1.30361,1.30911,1.2999
2016-09-20,1.29838,1.30646,1.2947
2016-09-21,1.30213,1.3044,1.29461
2016-09-22,1.30743,1.31207,1.3029
2016-09-23,1.29685,1.3088,1.2915
2016-09-26,1.29708,1.2987,1.29169
2016-09-27,1.30099,1.30264,1.2937
2016-09-28,1.30126,1.30318,1.29801
2016-09-29,1.29712,1.30583,1.2955
2016-09-30,1.29714,1.30226,1.29374
2016-10-03,1.28527,1.29463,1.28178
2016-10-04,1.27348,1.28603,1.27196
2016-10-05,1.27502,1.27713,1.2686
2016-10-06,1.261,1.27597,1.26026
2016-10-07,1.2439,1.2621,1.18067
2016-10-10,1.2351,1.2444,1.23456
2016-10-11,1.21255,1.23652,1.20902
2016-10-12,1.22136,1.2326,1.21171
2016-10-13,1.22504,1.22722,1.21335
2016-10-14,1.21813,1.2262,1.21686
2016-10-17,1.21895,1.2202,1.21366
2016-10-18,1.22891,1.2325,1.21829
2016-10-19,1.22742,1.23322,1.22545
2016-10-20,1.22459,1.2299,1.22108
2016-10-21,1.2224,1.226,1.21718
2016-10-24,1.22212,1.22493,1.21865
2016-10-25,1.21925,1.22433,1.2083
2016-10-26,1.22359,1.22443,1.21571
2016-10-27,1.21669,1.22715,1.21495
2016-10-28,1.2182,1.22122,1.21146
2016-10-31,1.2234,1.22468,1.21442
2016-11-01,1.2236,1.22804,1.2206
2016-11-02,1.2289,1.2354,1.22212
2016-11-03,1.24575,1.24945,1.2298
2016-11-04,1.25148,1.25572,1.245
2016-11-07,1.2407,1.25165,1.23795
2016-11-08,1.23883,1.244,1.23618
2016-11-09,1.24354,1.2547,1.23543
2016-11-10,1.2558,1.25846,1.2378
2016-11-11,1.26017,1.26735,1.2526
2016-11-14,1.2492,1.25926,1.24447
2016-11-15,1.24501,1.2529,1.238
2016-11-16,1.24366,1.25023,1.24101
2016-11-17,1.2415,1.25047,1.24088
2016-11-18,1.23652,1.24363,1.23028
2016-11-21,1.24899,1.25114,1.2312
2016-11-22,1.24187,1.2513,1.23843
2016-11-23,1.2441,1.24687,1.23609
2016-11-24,1.246,1.2495,1.24024
2016-11-25,1.2456,1.24732,1.24167
2016-11-28,1.24086,1.25314,1.23866
2016-11-29,1.24916,1.25257,1.2389
2016-11-30,1.2505,1.25155,1.24195
2016-12-01,1.25762,1.26957,1.2501
2016-12-02,1.27117,1.2715,1.2571
2016-12-05,1.27128,1.27437,1.2629
2016-12-06,1.26754,1.27746,1.26571
2016-12-07,1.26206,1.26831,1.25705
2016-12-08,1.25914,1.27047,1.25495
2016-12-09,1.25732,1.26206,1.2553
2016-12-12,1.26752,1.26993,1.25655
2016-12-13,1.26664,1.27278,1.26603
2016-12-14,1.25747,1.27288,1.25716
2016-12-15,1.24206,1.25677,1.23766
2016-12-16,1.24793,1.251,1.23837
2016-12-19,1.23991,1.2502,1.23558
2016-12-20,1.23615,1.24137,1.23135
2016-12-21,1.23559,1.2391,1.23245
2016-12-22,1.22842,1.23784,1.22794
2016-12-23,1.2269,1.22988,1.22294
2016-12-26,1.2281,1.2299,1.2267
2016-12-27,1.22753,1.2291,1.2239
2016-12-28,1.22272,1.22968,1.22
2016-12-29,1.22539,1.2275,1.22099
2016-12-30,1.23243,1.2388,1.2246
2017-01-02,1.2293,1.2356,1.2277
2017-01-03,1.22409,1.2307,1.21997
2017-01-04,1.23054,1.23531,1.22214
2017-01-05,1.24076,1.24324,1.2271
2017-01-06,1.2284,1.24307,1.22618
2017-01-09,1.21543,1.22709,1.21247
2017-01-10,1.21634,1.21902,1.2107
2017-01-11,1.2206,1.22726,1.20389
2017-01-12,1.21621,1.23164,1.21528
2017-01-13,1.21843,1.22328,1.21219
2017-01-16,1.20541,1.20853,1.19877
2017-01-17,1.24014,1.2415,1.20189
2017-01-18,1.22633,1.24157,1.22547
2017-01-19,1.23318,1.2341,1.22538
2017-01-20,1.23636,1.23808,1.22611
2017-01-23,1.25021,1.25084,1.2371
2017-01-24,1.25028,1.2545,1.2419
2017-01-25,1.26323,1.26363,1.24918
2017-01-26,1.25997,1.26735,1.2557
2017-01-27,1.25453,1.2606,1.25167
2017-01-30,1.2481,1.26005,1.24662
2017-01-31,1.25688,1.2596,1.24128
2017-02-01,1.26671,1.26796,1.25434
2017-02-02,1.25319,1.27061,1.2518
2017-02-03,1.2477,1.25377,1.24584
2017-02-06,1.24692,1.24985,1.24277
2017-02-07,1.25151,1.25462,1.23471
2017-02-08,1.25304,1.25495,1.24754
2017-02-09,1.2496,1.25821,1.24919
2017-02-10,1.24813,1.25214,1.24405
2017-02-13,1.25283,1.25392,1.2476
2017-02-14,1.24648,1.25486,1.24437
2017-02-15,1.24578,1.24811,1.23838
2017-02-16,1.24946,1.25236,1.24549
2017-02-17,1.2419,1.2511,1.2388
2017-02-20,1.246,1.24826,1.2407
2017-02-21,1.24732,1.24809,1.24019
2017-02-22,1.24532,1.2508,1.24206
2017-02-23,1.25445,1.25615,1.2428
2017-02-24,1.24511,1.257,1.24485
2017-02-27,1.244,1.24788,1.23837
2017-02-28,1.24031,1.24705,1.24021
2017-03-01,1.22935,1.24045,1.22805
2017-03-02,1.22592,1.23075,1.2243
2017-03-03,1.22948,1.2298,1.2215
2017-03-06,1.2236,1.23005,1.22246
2017-03-07,1.22033,1.22524,1.21696
2017-03-08,1.2167,1.2214,1.21394
2017-03-09,1.2174,1.21954,1.21343
2017-03-10,1.21807,1.2189,1.214
2017-03-13,1.22252,1.2251,1.2157
2017-03-14,1.2158,1.2221,1.21097
2017-03-15,1.22776,1.23023,1.2148
2017-03-16,1.23552,1.23769,1.22418
2017-03-17,1.23928,1.2405,1.23241
2017-03-20,1.23563,1.24357,1.23348
2017-03-21,1.24816,1.24944,1.23408
2017-03-22,1.24865,1.25061,1.2424
2017-03-23,1.25195,1.25312,1.24633
2017-03-24,1.25045,1.2521,1.24694
2017-03-27,1.2563,1.2616,1.24825
2017-03-28,1.24464,1.25965,1.24413
2017-03-29,1.24369,1.24763,1.23775
2017-03-30,1.24693,1.2525,1.24032
2017-03-31,1.25237,1.2548,1.24336
2017-04-03,1.24741,1.2556,1.24658
2017-04-04,1.24486,1.24954,1.2419
2017-04-05,1.24917,1.2498,1.24229
2017-04-06,1.24718,1.25058,1.24505
2017-04-07,1.23776,1.2478,1.2371
2017-04-10,1.24126,1.24291,1.23665
2017-04-11,1.2488,1.24917,1.24038
2017-04-12,1.25263,1.25385,1.24805
2017-04-13,1.25024,1.25746,1.2502
2017-04-14,1.25297,1.2535,1.2501
2017-04-17,1.256,1.25961,1.2525
2017-04-18,1.28484,1.29059,1.25155
2017-04-19,1.27794,1.28603,1.27726
2017-04-20,1.28192,1.28474,1.2773
2017-04-21,1.28016,1.28344,1.27569
2017-04-24,1.27874,1.28657,1.27722
2017-04-25,1.2828,1.2846,1.27753
2017-04-26,1.28406,1.28636,1.28053
2017-04-27,1.29065,1.29174,1.284
2017-04-28,1.29535,1.29653,1.2889
2017-05-01,1.28896,1.29554,1.28871
2017-05-02,1.2927,1.29332,1.28645
2017-05-03,1.28716,1.2949,1.28703
2017-05-04,1.29221,1.2924,1.28309
2017-05-05,1.2976,1.29785,1.29008
2017-05-08,1.29421,1.29887,1.293
2017-05-09,1.29287,1.29606,1.2903
2017-05-10,1.2947,1.29882,1.2928
2017-05-11,1.28931,1.2949,1.28494
2017-05-12,1.28828,1.29,1.28448
2017-05-15,1.28956,1.29407,1.28817
2017-05-16,1.292,1.29574,1.28659
2017-05-17,1.2954,1.29905,1.29062
2017-05-18,1.29358,1.30477,1.28892
2017-05-19,1.30331,1.304,1.2935
2017-05-22,1.2994,1.30428,1.2966
2017-05-23,1.2971,1.30335,1.29533
2017-05-24,1.29549,1.3,1.2927
2017-05-25,1.29409,1.30148,1.29317
2017-05-26,1.2809,1.2942,1.27755
2017-05-29,1.28465,1.28494,1.27946
2017-05-30,1.28599,1.28882,1.27939
2017-05-31,1.28842,1.29215,1.27692
2017-06-01,1.28828,1.29156,1.28301
2017-06-02,1.28799,1.2904,1.28462
2017-06-05,1.29082,1.29411,1.28598
2017-06-06,1.28967,1.295,1.28723
2017-06-07,1.2949,1.29685,1.28879
2017-06-08,1.29408,1.29776,1.29082
2017-06-09,1.27265,1.28278,1.26356
2017-06-12,1.26555,1.27693,1.26388
2017-06-13,1.2752,1.27567,1.26424
2017-06-14,1.27326,1.28181,1.27237
2017-06-15,1.27604,1.27962,1.26909
2017-06-16,1.27889,1.28053,1.275
2017-06-19,1.27293,1.28143,1.2723
2017-06-20,1.2629,1.27584,1.26028
2017-06-21,1.2669,1.27101,1.25894
2017-06-22,1.26862,1.26873,1.26542
2017-06-23,1.2725,1.27443,1.26758
2017-06-26,1.27177,1.276,1.27065
2017-06-27,1.28236,1.28606,1.27168
2017-06-28,1.2928,1.29724,1.27938
2017-06-29,1.29952,1.30154,1.29286
2017-06-30,1.3017,1.303,1.29448
2017-07-03,1.2943,1.30267,1.29321
2017-07-04,1.29356,1.29591,1.29157
2017-07-05,1.29254,1.29478,1.28936
2017-07-06,1.29668,1.38171,1.15224
2017-07-07,1.28924,1.2975,1.2867
2017-07-10,1.28807,1.29082,1.28547
2017-07-11,1.28481,1.29273,1.28314
2017-07-12,1.28851,1.29078,1.2812
2017-07-13,1.29436,1.29552,1.2888
2017-07-14,1.30917,1.30948,1.2936
2017-07-17,1.3051,1.3113,1.30507
2017-07-18,1.30456,1.31256,1.30053
2017-07-19,1.30194,1.30528,1.3011
2017-07-20,1.29752,1.3033,1.29333
2017-07-21,1.29996,1.302,1.29538
2017-07-24,1.3033,1.30578,1.29894
2017-07-25,1.3036,1.3086,1.3006
2017-07-26,1.3104,1.3124,1.2999
2017-07-27,1.3064,1.3161,1.3049
2017-07-28,1.3143,1.3153,1.306
2017-07-31,1.3195,1.3204,1.3096
2017-08-01,1.3206,1.3247,1.3188
2017-08-02,1.323,1.3252,1.319
2017-08-03,1.313,1.3269,1.311
2017-08-04,1.3041,1.3167,1.3022
2017-08-07,1.3025,1.3064,1.3012
2017-08-08,1.2977,1.3057,1.2951
2017-08-09,1.3005,1.3031,1.2967
2017-08-10,1.298,1.3019,1.295
2017-08-11,1.3017,1.3033,1.2939
2017-08-14,1.2966,1.3025,1.2956
2017-08-15,1.2866,1.2973,1.2844
2017-08-16,1.2882,1.2892,1.284
2017-08-17,1.288,1.2911,1.2852
2017-08-18,1.2878,1.292,1.283
2017-08-21,1.29,1.292,1.2849
2017-08-22,1.2824,1.2911,1.2809
2017-08-23,1.2801,1.2837,1.2779
2017-08-24,1.2801,1.2841,1.2773
2017-08-25,1.2872,1.289,1.2794
2017-08-28,1.294,1.2945,1.2873
2017-08-29,1.2921,1.2982,1.2917
2017-08-30,1.2922,1.2942,1.2878
2017-08-31,1.2926,1.2939,1.2852
2017-09-01,1.2954,1.2998,1.2904
2017-09-04,1.2955,1.2968,1.2927
2017-09-05,1.3036,1.3044,1.2908
2017-09-06,1.3038,1.3085,1.3018
2017-09-07,1.3082,1.3119,1.3031
